,HTML_ID,TAG_NAME,ATTRIBUTE_ID,ATTRIBUTE_NAME,ATTRIBUTE_CLASS,ATTRIBUTE_PLACEHOLDER,IN_FORM,TAG_DEPTH,TAG_STRING,LABEL,LOGIN_URL
0,1,noscript,None,None,None,None,FALSE,3,,0,https://www.nelnet.com/welcome
1,1,iframe,None,None,None,None,FALSE,4,,0,https://www.nelnet.com/welcome
2,1,a,None,None,['skip-to-content'],None,FALSE,3,Skip to Content,0,https://www.nelnet.com/welcome
3,1,header,header-wrapper,None,['header-bar'],None,FALSE,3,,0,https://www.nelnet.com/welcome
4,1,nav,None,None,['navbar'],None,FALSE,7,,0,https://www.nelnet.com/welcome
5,1,span,None,None,['hidden-xs'],None,FALSE,11,|,0,https://www.nelnet.com/welcome
6,1,a,None,None,['hidden-xs'],None,FALSE,11,Nelnet Businesses,0,https://www.nelnet.com/welcome
7,1,a,None,None,['nn-logo'],None,FALSE,12,,0,https://www.nelnet.com/welcome
8,1,a,None,None,"['pull-right', 'btn', 'btn-sm', 'btn-default', 'navbar-btn']",None,FALSE,11,Log In,0,https://www.nelnet.com/welcome
9,1,nav,None,None,['navbar'],None,FALSE,8,,0,https://www.nelnet.com/welcome
10,1,form,None,None,['search-form'],None,FALSE,12,,0,https://www.nelnet.com/welcome
11,1,label,None,None,['sr-only'],None,TRUE,14,Search,0,https://www.nelnet.com/welcome
12,1,input,site-search,None,"['form-control', 'input-sm', 'pull-right']",Enter Keyword,TRUE,14,,0,https://www.nelnet.com/welcome
13,1,button,search-button,None,['form-control-feedback'],None,TRUE,14,Search,0,https://www.nelnet.com/welcome
14,1,a,None,None,"['navbar-toggle', 'toggle-container', 'collapsed', 'visible-xs']",None,FALSE,11,,0,https://www.nelnet.com/welcome
15,1,span,None,None,"['navbar-toggle-btn', 'pull-left', 'm-l-xs']",None,FALSE,12,,0,https://www.nelnet.com/welcome
16,1,span,None,None,['icon-bar'],None,FALSE,13,,0,https://www.nelnet.com/welcome
17,1,span,None,None,['icon-bar'],None,FALSE,13,,0,https://www.nelnet.com/welcome
18,1,span,None,None,['icon-bar'],None,FALSE,13,,0,https://www.nelnet.com/welcome
19,1,ul,main-nav,None,"['nav', 'navbar-nav', 'top-nav']",None,FALSE,12,,0,https://www.nelnet.com/welcome
20,1,li,None,None,['dropdown'],None,FALSE,13,,0,https://www.nelnet.com/welcome
21,1,a,None,None,['dropdown-toggle'],None,FALSE,14,,0,https://www.nelnet.com/welcome
22,1,span,None,None,['caret'],None,FALSE,15,,0,https://www.nelnet.com/welcome
23,1,ul,None,None,['dropdown-menu'],None,FALSE,14,,0,https://www.nelnet.com/welcome
24,1,li,None,None,None,None,FALSE,15,How to Make a Payment,0,https://www.nelnet.com/welcome
25,1,a,None,None,None,None,FALSE,16,How to Make a Payment,0,https://www.nelnet.com/welcome
26,1,li,None,None,None,None,FALSE,15,How Payments Work,0,https://www.nelnet.com/welcome
27,1,a,None,None,None,None,FALSE,16,How Payments Work,0,https://www.nelnet.com/welcome
28,1,li,None,None,None,None,FALSE,15,How Payments are Allocated,0,https://www.nelnet.com/welcome
29,1,a,None,None,None,None,FALSE,16,How Payments are Allocated,0,https://www.nelnet.com/welcome
30,1,li,None,None,None,None,FALSE,15,How to Read Your Statement,0,https://www.nelnet.com/welcome
31,1,a,None,None,None,None,FALSE,16,How to Read Your Statement,0,https://www.nelnet.com/welcome
32,1,li,None,None,None,None,FALSE,15,How to Manage Your Account,0,https://www.nelnet.com/welcome
33,1,a,None,None,None,None,FALSE,16,How to Manage Your Account,0,https://www.nelnet.com/welcome
34,1,li,None,None,['dropdown'],None,FALSE,13,,0,https://www.nelnet.com/welcome
35,1,a,None,None,['dropdown-toggle'],None,FALSE,14,,0,https://www.nelnet.com/welcome
36,1,span,None,None,['caret'],None,FALSE,15,,0,https://www.nelnet.com/welcome
37,1,ul,None,None,['dropdown-menu'],None,FALSE,14,,0,https://www.nelnet.com/welcome
38,1,li,None,None,None,None,FALSE,15,Repayment Plans,0,https://www.nelnet.com/welcome
39,1,a,None,None,None,None,FALSE,16,Repayment Plans,0,https://www.nelnet.com/welcome
40,1,li,None,None,None,None,FALSE,15,Income-Driven Repayment Plans,0,https://www.nelnet.com/welcome
41,1,a,None,None,None,None,FALSE,16,Income-Driven Repayment Plans,0,https://www.nelnet.com/welcome
42,1,li,None,None,None,None,FALSE,15,Loan Consolidation,0,https://www.nelnet.com/welcome
43,1,a,None,None,None,None,FALSE,16,Loan Consolidation,0,https://www.nelnet.com/welcome
44,1,li,None,None,None,None,FALSE,15,Resources for Servicemembers,0,https://www.nelnet.com/welcome
45,1,a,None,None,None,None,FALSE,16,Resources for Servicemembers,0,https://www.nelnet.com/welcome
46,1,li,None,None,None,None,FALSE,15,Additional Loan Assistance,0,https://www.nelnet.com/welcome
47,1,a,None,None,None,None,FALSE,16,Additional Loan Assistance,0,https://www.nelnet.com/welcome
48,1,li,None,None,None,None,FALSE,15,Public Service Loan Forgiveness,0,https://www.nelnet.com/welcome
49,1,a,None,None,None,None,FALSE,16,Public Service Loan Forgiveness,0,https://www.nelnet.com/welcome
50,1,li,None,None,None,None,FALSE,15,Postpone Payments,0,https://www.nelnet.com/welcome
51,1,a,None,None,None,None,FALSE,16,Postpone Payments,0,https://www.nelnet.com/welcome
52,1,li,None,None,['dropdown'],None,FALSE,13,,0,https://www.nelnet.com/welcome
53,1,a,None,None,['dropdown-toggle'],None,FALSE,14,,0,https://www.nelnet.com/welcome
54,1,span,None,None,['caret'],None,FALSE,15,,0,https://www.nelnet.com/welcome
55,1,ul,None,None,['dropdown-menu'],None,FALSE,14,,0,https://www.nelnet.com/welcome
56,1,li,None,None,None,None,FALSE,15,"Nelnet, Your Student Loan Servicer",0,https://www.nelnet.com/welcome
57,1,a,None,None,None,None,FALSE,16,"Nelnet, Your Student Loan Servicer",0,https://www.nelnet.com/welcome
58,1,li,None,None,None,None,FALSE,15,Types of Student Loans,0,https://www.nelnet.com/welcome
59,1,a,None,None,None,None,FALSE,16,Types of Student Loans,0,https://www.nelnet.com/welcome
60,1,li,None,None,None,None,FALSE,15,Stages of a Student Loan,0,https://www.nelnet.com/welcome
61,1,a,None,None,None,None,FALSE,16,Stages of a Student Loan,0,https://www.nelnet.com/welcome
62,1,li,None,None,None,None,FALSE,15,Federal Student Loans 101,0,https://www.nelnet.com/welcome
63,1,a,None,None,None,None,FALSE,16,Federal Student Loans 101,0,https://www.nelnet.com/welcome
64,1,li,None,None,None,None,FALSE,15,Filling Out the FAFSA,0,https://www.nelnet.com/welcome
65,1,a,None,None,None,None,FALSE,16,Filling Out the FAFSA,0,https://www.nelnet.com/welcome
66,1,li,None,None,None,None,FALSE,15,Terms to Know,0,https://www.nelnet.com/welcome
67,1,a,None,None,None,None,FALSE,16,Terms to Know,0,https://www.nelnet.com/welcome
68,1,li,None,None,None,None,FALSE,15,Get Financially Fit,0,https://www.nelnet.com/welcome
69,1,a,None,None,None,None,FALSE,16,Get Financially Fit,0,https://www.nelnet.com/welcome
70,1,li,None,None,None,None,FALSE,15,Calculator,0,https://www.nelnet.com/welcome
71,1,a,None,None,None,None,FALSE,16,Calculator,0,https://www.nelnet.com/welcome
72,1,li,None,None,None,None,FALSE,15,Parent Resources,0,https://www.nelnet.com/welcome
73,1,a,None,None,None,None,FALSE,16,Parent Resources,0,https://www.nelnet.com/welcome
74,1,li,None,None,['dropdown'],None,FALSE,13,,0,https://www.nelnet.com/welcome
75,1,a,None,None,['dropdown-toggle'],None,FALSE,14,,0,https://www.nelnet.com/welcome
76,1,span,None,None,['caret'],None,FALSE,15,,0,https://www.nelnet.com/welcome
77,1,ul,None,None,['dropdown-menu'],None,FALSE,14,,0,https://www.nelnet.com/welcome
78,1,li,None,None,None,None,FALSE,15,FAQs,0,https://www.nelnet.com/welcome
79,1,a,None,None,None,None,FALSE,16,FAQs,0,https://www.nelnet.com/welcome
80,1,li,None,None,None,None,FALSE,15,Contact Us,0,https://www.nelnet.com/welcome
81,1,a,None,None,None,None,FALSE,16,Contact Us,0,https://www.nelnet.com/welcome
82,1,li,None,None,None,None,FALSE,15,Trouble Logging In?,0,https://www.nelnet.com/welcome
83,1,a,None,None,None,None,FALSE,16,Trouble Logging In?,0,https://www.nelnet.com/welcome
84,1,header,None,None,"['container', 'hero-content']",None,FALSE,7,,0,https://www.nelnet.com/welcome
85,1,ul,None,None,None,None,FALSE,10,,0,https://www.nelnet.com/welcome
86,1,li,None,None,None,None,FALSE,11,Process your monthly payments,0,https://www.nelnet.com/welcome
87,1,li,None,None,None,None,FALSE,11,Help you find lower monthly payment options,0,https://www.nelnet.com/welcome
88,1,li,None,None,None,None,FALSE,11,Guide you through the different stages of your student loan,0,https://www.nelnet.com/welcome
89,1,a,None,None,"['btn', 'btn-lg', 'btn-success']",None,FALSE,10,Learn More About Nelnet,0,https://www.nelnet.com/welcome
90,1,section,promo-area-two,None,"['bg-navy', 'promo']",None,FALSE,5,,0,https://www.nelnet.com/welcome
91,1,a,None,None,"['btn', 'btn-success', 'btn-lg', 'm-l-xl', 'm-m-l-none']",None,FALSE,10,Learn More,0,https://www.nelnet.com/welcome
92,1,a,None,None,"['btn', 'btn-success', 'btn-lg', 'm-l-xl', 'm-m-l-none']",None,FALSE,10,Upload Files,0,https://www.nelnet.com/welcome
93,1,section,None,None,"['bg-gradient-grey', 'gradient', 'promo-section', 'p-b-lg', 'm-p-t-none', 'p-t-lg']",None,FALSE,5,,0,https://www.nelnet.com/welcome
94,1,a,None,None,"['btn', 'btn-lg', 'btn-success', 'm-t-sm']",None,FALSE,10,Learn About Making Payments,0,https://www.nelnet.com/welcome
95,1,a,None,None,"['btn', 'btn-lg', 'btn-success', 'm-t-sm']",None,FALSE,10,Explore Repayment Options,0,https://www.nelnet.com/welcome
96,1,section,None,None,"['bg-grey', 'promo-boxes']",None,FALSE,5,,0,https://www.nelnet.com/welcome
97,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
98,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,Stages of a Student Loan,0,https://www.nelnet.com/welcome
99,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,What can I expect?,0,https://www.nelnet.com/welcome
100,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
101,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,Loan Consolidation,0,https://www.nelnet.com/welcome
102,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,Is consolidation right for me?,0,https://www.nelnet.com/welcome
103,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
104,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,I'm Making Monthly Payments,0,https://www.nelnet.com/welcome
105,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,What are my options?,0,https://www.nelnet.com/welcome
106,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
107,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,I'm a Parent,0,https://www.nelnet.com/welcome
108,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,What do I need to know?,0,https://www.nelnet.com/welcome
109,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
110,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,I'm a Servicemember or Veteran,0,https://www.nelnet.com/welcome
111,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,What benefits do I qualify for?,0,https://www.nelnet.com/welcome
112,1,a,None,None,"['col-sm-4', 'col-sm-height', 'text-center', 'bg-grey', 'p-t-sm', 'p-b-md']",None,FALSE,9,,0,https://www.nelnet.com/welcome
113,1,span,None,None,"['m-b-sm', 'h3']",None,FALSE,10,Total and Permanent Disability (TPD),0,https://www.nelnet.com/welcome
114,1,span,None,None,"['txt-md', 'link']",None,FALSE,10,What are my options?,0,https://www.nelnet.com/welcome
115,1,section,None,None,"['bg-gradient-blue', 'gradient', 'screenshot-section']",None,FALSE,5,,0,https://www.nelnet.com/welcome
116,1,ul,None,None,None,None,FALSE,10,,0,https://www.nelnet.com/welcome
117,1,li,None,None,None,None,FALSE,11,Update account information,0,https://www.nelnet.com/welcome
118,1,li,None,None,None,None,FALSE,11,Sign up for eCorrespondence and text alerts,0,https://www.nelnet.com/welcome
119,1,li,None,None,None,None,FALSE,11,Check the status of deferments and forbearances,0,https://www.nelnet.com/welcome
120,1,a,None,None,"['btn', 'btn-success', 'btn-lg', 'm-r-xs']",None,FALSE,10,,0,https://www.nelnet.com/welcome
121,1,em,None,None,"['text-brand-green', 'fa', 'fa-desktop', 'fa-md']",None,FALSE,11,,0,https://www.nelnet.com/welcome
122,1,a,None,None,"['btn', 'btn-success', 'btn-lg', 'm-r-xs']",None,FALSE,10,,0,https://www.nelnet.com/welcome
123,1,em,None,None,"['text-brand-green', 'fa', 'fa-android', 'fa-md']",None,FALSE,11,,0,https://www.nelnet.com/welcome
124,1,a,None,None,"['btn', 'btn-success', 'btn-lg']",None,FALSE,10,,0,https://www.nelnet.com/welcome
125,1,em,None,None,"['text-brand-green', 'fa', 'fa-apple', 'fa-md']",None,FALSE,11,,0,https://www.nelnet.com/welcome
126,1,section,None,None,"['bg-green-solid', 'contact-section']",None,FALSE,5,,0,https://www.nelnet.com/welcome
127,1,em,None,None,"['icon', 'nn-icons-login', 'txt-green', 'pull-left', 'm-r-xs']",None,FALSE,10,,0,https://www.nelnet.com/welcome
128,1,em,None,None,"['icon', 'nn-icons-email', 'txt-green', 'pull-left', 'm-r-xs']",None,FALSE,10,,0,https://www.nelnet.com/welcome
129,1,em,None,None,"['icon', 'nn-icons-mobile', 'txt-green', 'pull-left', 'm-r-xs']",None,FALSE,10,,0,https://www.nelnet.com/welcome
130,1,ul,None,None,['txt-sm'],None,FALSE,9,,0,https://www.nelnet.com/welcome
131,1,li,None,None,None,None,FALSE,10,Home,0,https://www.nelnet.com/welcome
132,1,a,None,None,None,None,FALSE,11,Home,0,https://www.nelnet.com/welcome
133,1,li,None,None,None,None,FALSE,10,Log In,0,https://www.nelnet.com/welcome
134,1,a,None,None,None,None,FALSE,11,Log In,0,https://www.nelnet.com/welcome
135,1,li,None,None,None,None,FALSE,10,Contact Us,0,https://www.nelnet.com/welcome
136,1,a,None,None,None,None,FALSE,11,Contact Us,0,https://www.nelnet.com/welcome
137,1,li,None,None,None,None,FALSE,10,Your Student Loans,0,https://www.nelnet.com/welcome
138,1,a,None,None,None,None,FALSE,11,Your Student Loans,0,https://www.nelnet.com/welcome
139,1,li,None,None,None,None,FALSE,10,Stages of a Student Loan,0,https://www.nelnet.com/welcome
140,1,a,None,None,None,None,FALSE,11,Stages of a Student Loan,0,https://www.nelnet.com/welcome
141,1,li,None,None,None,None,FALSE,10,Loan Consolidation,0,https://www.nelnet.com/welcome
142,1,a,None,None,None,None,FALSE,11,Loan Consolidation,0,https://www.nelnet.com/welcome
143,1,li,None,None,None,None,FALSE,10,Calculator,0,https://www.nelnet.com/welcome
144,1,a,None,None,None,None,FALSE,11,Calculator,0,https://www.nelnet.com/welcome
145,1,li,None,None,None,None,FALSE,10,Get Financially Fit,0,https://www.nelnet.com/welcome
146,1,a,None,None,None,None,FALSE,11,Get Financially Fit,0,https://www.nelnet.com/welcome
147,1,li,None,None,None,None,FALSE,10,About Identity Theft,0,https://www.nelnet.com/welcome
148,1,a,None,None,None,None,FALSE,11,About Identity Theft,0,https://www.nelnet.com/welcome
149,1,ul,None,None,"['txt-sm', 'no-heading']",None,FALSE,9,,0,https://www.nelnet.com/welcome
150,1,li,None,None,None,None,FALSE,10,Alternative Formats,0,https://www.nelnet.com/welcome
151,1,a,None,None,None,None,FALSE,11,Alternative Formats,0,https://www.nelnet.com/welcome
152,1,li,None,None,None,None,FALSE,10,Federal Student Loans 101,0,https://www.nelnet.com/welcome
153,1,a,None,None,None,None,FALSE,11,Federal Student Loans 101,0,https://www.nelnet.com/welcome
154,1,li,None,None,None,None,FALSE,10,Financial Aid Professionals,0,https://www.nelnet.com/welcome
155,1,a,None,None,None,None,FALSE,11,Financial Aid Professionals,0,https://www.nelnet.com/welcome
156,1,li,None,None,None,None,FALSE,10,Department of Education Accessibility Statement,0,https://www.nelnet.com/welcome
157,1,a,None,None,None,None,FALSE,11,Department of Education Accessibility Statement,0,https://www.nelnet.com/welcome
158,1,li,None,None,None,None,FALSE,10,Guarantors,0,https://www.nelnet.com/welcome
159,1,a,None,None,None,None,FALSE,11,Guarantors,0,https://www.nelnet.com/welcome
160,1,li,None,None,None,None,FALSE,10,Lenders,0,https://www.nelnet.com/welcome
161,1,a,None,None,None,None,FALSE,11,Lenders,0,https://www.nelnet.com/welcome
162,1,li,None,None,None,None,FALSE,10,Videos and Tutorials,0,https://www.nelnet.com/welcome
163,1,a,None,None,None,None,FALSE,11,Videos and Tutorials,0,https://www.nelnet.com/welcome
164,1,li,None,None,None,None,FALSE,10,FAQs,0,https://www.nelnet.com/welcome
165,1,a,None,None,None,None,FALSE,11,FAQs,0,https://www.nelnet.com/welcome
166,1,ul,None,None,['txt-sm'],None,FALSE,9,,0,https://www.nelnet.com/welcome
167,1,li,None,None,None,None,FALSE,10,Home,0,https://www.nelnet.com/welcome
168,1,a,None,None,None,None,FALSE,11,Home,0,https://www.nelnet.com/welcome
169,1,li,None,None,None,None,FALSE,10,Nelnet Business Solutions,0,https://www.nelnet.com/welcome
170,1,a,None,None,None,None,FALSE,11,Nelnet Business Solutions,0,https://www.nelnet.com/welcome
171,1,li,None,None,None,None,FALSE,10,Nelnet Diversified Solutions,0,https://www.nelnet.com/welcome
172,1,a,None,None,None,None,FALSE,11,Nelnet Diversified Solutions,0,https://www.nelnet.com/welcome
173,1,li,None,None,None,None,FALSE,10,Asset Management,0,https://www.nelnet.com/welcome
174,1,a,None,None,None,None,FALSE,11,Asset Management,0,https://www.nelnet.com/welcome
175,1,li,None,None,None,None,FALSE,10,Other Nelnet Companies & Affiliates,0,https://www.nelnet.com/welcome
176,1,a,None,None,None,None,FALSE,11,Other Nelnet Companies & Affiliates,0,https://www.nelnet.com/welcome
177,1,ul,None,None,['txt-sm'],None,FALSE,9,,0,https://www.nelnet.com/welcome
178,1,li,None,None,None,None,FALSE,10,About Nelnet,0,https://www.nelnet.com/welcome
179,1,a,None,None,None,None,FALSE,11,About Nelnet,0,https://www.nelnet.com/welcome
180,1,li,None,None,None,None,FALSE,10,Investors,0,https://www.nelnet.com/welcome
181,1,a,None,None,None,None,FALSE,11,Investors,0,https://www.nelnet.com/welcome
182,1,li,None,None,None,None,FALSE,10,News,0,https://www.nelnet.com/welcome
183,1,a,None,None,None,None,FALSE,11,News,0,https://www.nelnet.com/welcome
184,1,li,None,None,None,None,FALSE,10,Careers,0,https://www.nelnet.com/welcome
185,1,a,None,None,None,None,FALSE,11,Careers,0,https://www.nelnet.com/welcome
186,1,li,None,None,None,None,FALSE,10,Giving Back,0,https://www.nelnet.com/welcome
187,1,a,None,None,None,None,FALSE,11,Giving Back,0,https://www.nelnet.com/welcome
188,1,li,None,None,None,None,FALSE,10,Terms of Use,0,https://www.nelnet.com/welcome
189,1,a,None,None,None,None,FALSE,11,Terms of Use,0,https://www.nelnet.com/welcome
190,1,li,None,None,None,None,FALSE,10,Code of Conduct,0,https://www.nelnet.com/welcome
191,1,a,None,None,None,None,FALSE,11,Code of Conduct,0,https://www.nelnet.com/welcome
192,1,li,None,None,None,None,FALSE,10,Privacy & Security,0,https://www.nelnet.com/welcome
193,1,a,None,None,None,None,FALSE,11,Privacy & Security,0,https://www.nelnet.com/welcome
194,1,li,None,None,None,None,FALSE,10,Site Map,0,https://www.nelnet.com/welcome
195,1,a,None,None,None,None,FALSE,11,Site Map,0,https://www.nelnet.com/welcome
196,1,ul,None,None,"['m-b-md', 'txt-sm', 'fa-ul']",None,FALSE,9,,0,https://www.nelnet.com/welcome
197,1,li,None,None,None,None,FALSE,10,,0,https://www.nelnet.com/welcome
198,1,a,None,None,None,None,FALSE,11,,0,https://www.nelnet.com/welcome
199,1,em,None,None,"['fa-li', 'fa', 'fa-facebook', 'fa-xl']",None,FALSE,12,,0,https://www.nelnet.com/welcome
200,1,li,None,None,None,None,FALSE,10,,0,https://www.nelnet.com/welcome
201,1,a,None,None,None,None,FALSE,11,,0,https://www.nelnet.com/welcome
202,1,em,None,None,"['fa-li', 'fa', 'fa-twitter', 'fa-xl']",None,FALSE,12,,0,https://www.nelnet.com/welcome
203,1,li,None,None,None,None,FALSE,10,,0,https://www.nelnet.com/welcome
204,1,a,None,None,None,None,FALSE,11,,0,https://www.nelnet.com/welcome
205,1,em,None,None,"['fa-li', 'fa', 'fa-linkedin', 'fa-xl']",None,FALSE,12,,0,https://www.nelnet.com/welcome
206,1,ul,None,None,None,None,FALSE,8,,0,https://www.nelnet.com/welcome
207,1,li,None,None,['copyright'],None,FALSE,9,,0,https://www.nelnet.com/welcome
208,1,a,None,None,None,None,FALSE,10,NMLS Consumer Access,0,https://www.nelnet.com/welcome
209,2,section,None,None,['container'],None,FALSE,3,,0,https://d.comenity.net/victoriassecret/
210,2,header,None,None,None,None,FALSE,4,,0,https://d.comenity.net/victoriassecret/
211,2,section,None,None,['logo'],None,FALSE,5,,0,https://d.comenity.net/victoriassecret/
212,2,a,None,None,['menu'],None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
213,2,span,None,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
214,2,a,client_logo_public,client_logo_public,['logo-link'],None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
215,2,span,None,None,['card-logo'],None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
216,2,nav,None,None,None,None,FALSE,5,,0,https://d.comenity.net/victoriassecret/
217,2,ul,None,None,"['primary', 'navxml']",None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
218,2,li,ac_home_nav,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
219,2,a,ac_home_link,ac_home_link,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
220,2,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_home']",None,FALSE,9,,0,https://d.comenity.net/victoriassecret/
221,2,span,None,None,['text'],None,FALSE,9,Home,0,https://d.comenity.net/victoriassecret/
222,2,li,ac_apply_nav,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
223,2,a,ac_apply_link,ac_apply_link,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
224,2,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_apply']",None,FALSE,9,,0,https://d.comenity.net/victoriassecret/
225,2,span,None,None,['text'],None,FALSE,9,Apply,0,https://d.comenity.net/victoriassecret/
226,2,li,ac_registration_nav,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
227,2,a,ac_registration_link,ac_registration_link,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
228,2,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_registration']",None,FALSE,9,,0,https://d.comenity.net/victoriassecret/
229,2,span,None,None,['text'],None,FALSE,9,Register for Access,0,https://d.comenity.net/victoriassecret/
230,2,li,ac_helpPublic_nav,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
231,2,a,ac_helpPublic_link,ac_helpPublic_link,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
232,2,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_helpPublic']",None,FALSE,9,,0,https://d.comenity.net/victoriassecret/
233,2,span,None,None,['text'],None,FALSE,9,Help,0,https://d.comenity.net/victoriassecret/
234,2,li,shopClient,None,['helper-links'],None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
235,2,a,shopClient_link,None,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
236,2,span,None,None,['text'],None,FALSE,9,Shop Victoria's Secret,0,https://d.comenity.net/victoriassecret/
237,2,li,storeLocator,None,['helper-links'],None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
238,2,a,storeLocator_link,None,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
239,2,span,None,None,['text'],None,FALSE,9,Find a store,0,https://d.comenity.net/victoriassecret/
240,2,li,None,None,['helper-links'],None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
241,2,a,signIn,signIn,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
242,2,span,None,None,['text'],None,FALSE,9,Sign In,0,https://d.comenity.net/victoriassecret/
243,2,form,secureHomeSignOut,secureHomeSignOut,['hide'],None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
244,2,input,None,secureHomeSignOut,None,None,TRUE,7,,0,https://d.comenity.net/victoriassecret/
245,2,a,mvc_logOutAction,None,['logOutAction'],None,TRUE,7,,0,https://d.comenity.net/victoriassecret/
246,2,input,j_id1_javax.faces.ViewState_0,javax.faces.ViewState,None,None,TRUE,7,,0,https://d.comenity.net/victoriassecret/
247,2,section,None,None,['support'],None,FALSE,5,,0,https://d.comenity.net/victoriassecret/
248,2,ul,None,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
249,2,li,None,None,None,None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
250,2,a,top,top,['btn'],None,FALSE,9,Sign In,0,https://d.comenity.net/victoriassecret/
251,2,section,None,None,"['secure-wrap', 'slidable-content', 'has-banner']",None,FALSE,4,,0,https://d.comenity.net/victoriassecret/
252,2,section,None,None,['secure-content'],None,FALSE,5,,0,https://d.comenity.net/victoriassecret/
253,2,section,None,None,"['banner', 'bgPrimary', 'hide_mobile']",None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
254,2,a,None,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
255,2,section,None,None,"['banner', 'bgPrimary', 'hide_tablet', 'hide_desktop', 'hide_large_desktop']",None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
256,2,a,None,None,None,None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
257,2,section,None,None,"['bg-content', 'padded', 'bgPrimary']",None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
258,2,section,signInContainerSection,None,['home-content'],None,FALSE,6,,0,https://d.comenity.net/victoriassecret/
259,2,section,None,None,"['border-content', 'home-benefits']",None,FALSE,7,,0,https://d.comenity.net/victoriassecret/
260,2,section,tcm59-39535,None,['column-container'],None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
261,2,section,None,None,"['action-bar', 'actionBarDefault']",None,FALSE,8,,0,https://d.comenity.net/victoriassecret/
262,2,span,None,None,"['content', 'text-right', 'multi-btn']",None,FALSE,9,,0,https://d.comenity.net/victoriassecret/
263,2,a,publicCardBenefitsSlideoutContent-link,None,"['open-edit-tray', 'publicCardBenefitsSlideoutContent-el']",None,FALSE,11,More Details & Benefits,0,https://d.comenity.net/victoriassecret/
264,2,input,rewardsTermsAndCondsLink_slider,rewardsTermsAndCondsLink_slider,None,None,FALSE,11,,0,https://d.comenity.net/victoriassecret/
265,2,form,rewardsTermsAndCondsLinkForm,rewardsTermsAndCondsLinkForm,['not-hide'],None,FALSE,11,,0,https://d.comenity.net/victoriassecret/
266,2,input,None,rewardsTermsAndCondsLinkForm,None,None,TRUE,12,,0,https://d.comenity.net/victoriassecret/
