,HTML_ID,TAG_NAME,ATTRIBUTE_ID,ATTRIBUTE_NAME,ATTRIBUTE_CLASS,ATTRIBUTE_PLACEHOLDER,IN_FORM,TAG_DEPTH,TAG_STRING,LABEL,ATTRIBUTE_ARIALABELEDBY,ATTRIBUTE_ROLE,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,LOGIN_URL
0,1,section,None,None,['container'],None,FALSE,3,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
1,1,header,None,None,None,None,FALSE,4,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
2,1,section,None,None,['logo'],None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
3,1,a,None,None,['menu'],None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
4,1,span,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
5,1,a,client_logo_public,client_logo_public,['logo-link'],None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
6,1,span,None,None,['card-logo'],None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
7,1,nav,None,None,None,None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
8,1,ul,None,None,"['primary', 'navxml']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
9,1,li,ac_home_nav,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
10,1,a,ac_home_link,ac_home_link,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
11,1,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_home']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
12,1,span,None,None,['text'],None,FALSE,9,Home,0,None,None,None,None,https://d.comenity.net/victoriassecret/
13,1,li,ac_apply_nav,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
14,1,a,ac_apply_link,ac_apply_link,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
15,1,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_apply']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
16,1,span,None,None,['text'],None,FALSE,9,Apply,0,None,None,None,None,https://d.comenity.net/victoriassecret/
17,1,li,ac_registration_nav,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
18,1,a,ac_registration_link,ac_registration_link,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
19,1,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_registration']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
20,1,span,None,None,['text'],None,FALSE,9,Register for Access,0,None,None,None,None,https://d.comenity.net/victoriassecret/
21,1,li,ac_helpPublic_nav,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
22,1,a,ac_helpPublic_link,ac_helpPublic_link,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
23,1,span,None,None,"['xIcon', 'xNavIcon', 'icon', 'ico', 'ac_helpPublic']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
24,1,span,None,None,['text'],None,FALSE,9,Help,0,None,None,None,None,https://d.comenity.net/victoriassecret/
25,1,li,shopClient,None,['helper-links'],None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
26,1,a,shopClient_link,None,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
27,1,span,None,None,['text'],None,FALSE,9,Shop Victoria's Secret,0,None,None,None,None,https://d.comenity.net/victoriassecret/
28,1,li,storeLocator,None,['helper-links'],None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
29,1,a,storeLocator_link,None,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
30,1,span,None,None,['text'],None,FALSE,9,Find a store,0,None,None,None,None,https://d.comenity.net/victoriassecret/
31,1,li,None,None,['helper-links'],None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
32,1,a,signIn,signIn,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
33,1,span,None,None,['text'],None,FALSE,9,Sign In,0,None,None,None,None,https://d.comenity.net/victoriassecret/
34,1,form,secureHomeSignOut,secureHomeSignOut,['hide'],None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
35,1,input,None,secureHomeSignOut,None,None,TRUE,7,,0,None,None,hidden,secureHomeSignOut,https://d.comenity.net/victoriassecret/
36,1,a,mvc_logOutAction,None,['logOutAction'],None,TRUE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
37,1,input,j_id1_javax.faces.ViewState_0,javax.faces.ViewState,None,None,TRUE,7,,0,None,None,hidden,DeG+Yc4sEMbR8gp0uHc2nluy3VMVs9oa7MGs9dJL0meTRIMVDMNQ/zFqmfijcxI/0W6f3qtE7DKdt6BcDpEjEwtE3zBcwBFu18/Q+0Aq10WWP6hIRwj2ZYf0yHTeXxiFFfV0kkRYPM+CWd6lbOy3sIYCJGJJJxiNeZ1i0Fd/Rlq/Qt8BqVSSCuVgiIvkh3QLCFTWWgxOW0mQphtwvk5tHfQzbwyvN0/QFz1+6LaVnD14i2eCLtrMdVPu46FZWOibb89iW7CvHZDVN8US91j0fS2Up5uoIYPBfYSLKdZugZSiot+qqcNMEhFPhN49sA1xCaNFoZexh2f+6kdEyHeDoc2F8ax6+kKwbaB6+jgac3kWFPMFO9dFbAN9hX/NDgNNujl7O/FtAMYU0uI7PAB9EAyVSa90rsCWy8+PUGEzR0Phv9PhnOYeEBLoyFD2xBxwETzM9RC1i0FfbVBAcYIlw66unVUXH1A41F07CkK67qQeCVdASscLGGxzTiCiaqASAugbFe4/6U/mfbf+jR0pAUOMvcE2Nf8jWF3E3AP947uiJ3We/HbzmNxoxcJaVGk3V/2PDVbZTSW4fIL/YYyJHZHGnFQKdMdLZMgd8t46CueExn5UK+TqNd0fQUUSNLYmKIpuy9CLapqtXi7/Ao7Cli1IAK6NwYtFtasG4nm6gRTylrZDdF54NapCY3wSG1mg5RsooJfiZG4WfmX8+Xkr8F1BvJ5/PSaaT+uoGgIDiCPJB9Jee9o0hNnMia9RV7DJdr1jJONgQS8Oi0XfFMTRGv9ZIHAr+R4stxk3hfjx6ujjTXpZ808KKL58fVKu3xLwPOgMIstyFO1sIWJfy//DrHAQQQCGeonuvB+VL6Tq/RsAoXEQnFeatk/TOrSpGksxyKc2e56f3Qb3ZKtV6EDKsWXRPHS2wiyS50WUFe0h3L9eTLzXUAz/tpRFq+ceq7s6vl3H4F6CcIkw8b6C8negwxpipicIqW8/TFXKfL1K0f85IyFmAGuvOEWyM8ASqe195W5fLyOIOdto81L+ucjpGDYOssPrn/vqvLbQ0YqWTsfIP3huk1wV8/ADIZjGKXPOOG7PGWvIdD5CUWmPGQvYYwuZZOIbnAkICte7IqbOl8P9OgimXopvE9rWMlCqCdfUGYbP3OI2wuykd5MBbuthco0AZNkgUVXifNmZWd8NOaXp3GrxXRZFKJlEfSraPtTUnPDGY5SlcqdJscI3okSQmuqWiwrw9L1nbRzmt8AbYkL52NGfQWYGMcacw3xkjnYTwgcFVr5+xhl8t64Cw6tO0gM07q9hEFoWKQTFmHNV4a+HE/R82NnSeXVZrA79VNI9NUMwdSuDmF0rp8GdakcdJuGqxXKyXxkvZgI6ht8vD0ZBbWRtoRCYB3xOiZIxbj5yD9K/FLLzySGp1cw9zD6sYx0KrtJ0DvxGvNJJIcYNr7FzDCp/ENiYMPswcxdLr+prEbKKjHkM800WKKEJJFvStoVwAtn6SMMMII2psmKsSfFp1blvNCiG0Px+FUSU61mF49vOxSYmSBDRWv2xWq6fZjkAhkL5XS1XB7d8LJMylByo60LQLpp3KV0owen2vU2r4+RMw5pFMWwXEyCkrm018yBa0sXD1BmKONnMKh5nkj9a5IwKLZORuDXKk++hcFhwHlzhXJNypfaU978jkiIK6JzB+QRaOyxHxee5mBDxYcAAVdy1pBo9hAubYnm+MYUk9ARnEOtkhrXWWKNGKxU6Yoyj9FXkwxqOGOJJ750cXrAxi/cARS/RTWV2MHhVE9kzCJaTCq3NFn/9E7q5mth2mtkc3RDR7USYcNXn6BxrcjM2vB4CF3JSpcWkn8CokQ1YdCnN3Dr/q/uBsPFI8RVvg39II8d0+iZVy8TPWaaw/B4Q6sGBR+rgrToS8mKuALwDjHfkmuwj4GC4DAeR0UNTxtIYOm5UPQe5C76LyzU26w2fJvz6ceS8rNHQV0lF3PBGRy1nJkjWZ0o9aoeSZfYqZofTbaVM72Gnm634jsCJhXQ=,https://d.comenity.net/victoriassecret/
38,1,section,None,None,['support'],None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
39,1,ul,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
40,1,li,None,None,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
41,1,a,top,top,['btn'],None,FALSE,9,Sign In,0,None,None,None,None,https://d.comenity.net/victoriassecret/
42,1,section,None,None,"['secure-wrap', 'slidable-content', 'has-banner']",None,FALSE,4,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
43,1,section,None,None,['secure-content'],None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
44,1,section,None,None,"['banner', 'bgPrimary', 'hide_mobile']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
45,1,a,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
46,1,section,None,None,"['banner', 'bgPrimary', 'hide_tablet', 'hide_desktop', 'hide_large_desktop']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
47,1,a,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
48,1,section,None,None,"['bg-content', 'padded', 'bgPrimary']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
49,1,section,signInContainerSection,None,['home-content'],None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
50,1,section,None,None,"['border-content', 'home-benefits']",None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
51,1,section,tcm59-39535,None,['column-container'],None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
52,1,section,None,None,"['action-bar', 'actionBarDefault']",None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
53,1,span,None,None,"['content', 'text-right', 'multi-btn']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
54,1,a,publicCardBenefitsSlideoutContent-link,None,"['open-edit-tray', 'publicCardBenefitsSlideoutContent-el']",None,FALSE,11,More Details & Benefits,0,None,None,None,None,https://d.comenity.net/victoriassecret/
55,1,input,rewardsTermsAndCondsLink_slider,rewardsTermsAndCondsLink_slider,None,None,FALSE,11,,0,None,None,hidden,None,https://d.comenity.net/victoriassecret/
56,1,form,rewardsTermsAndCondsLinkForm,rewardsTermsAndCondsLinkForm,['not-hide'],None,FALSE,11,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
57,1,input,None,rewardsTermsAndCondsLinkForm,None,None,TRUE,12,,0,None,None,hidden,rewardsTermsAndCondsLinkForm,https://d.comenity.net/victoriassecret/
58,1,a,rewardsTermsAndCondsLinkInForm,None,"['open-edit-tray', 'rewardsTermsAndConds']",None,TRUE,12,Rewards Terms & Conditions,0,None,None,None,None,https://d.comenity.net/victoriassecret/
59,1,input,j_id1_javax.faces.ViewState_1,javax.faces.ViewState,None,None,TRUE,12,,0,None,None,hidden,gp+mxXhVKxfF3BeO2lmvHSrhjJ3s9bYCPtuvpYth6gMClyLWBkm+X4WrpBYo164NpUUJI3E2wCVGq3ZPyECXv2IT92g40avkz9MaOl+1si0juWLHJ5RSndVa3ut1SuiiQiH1YH2HgbrA2Z0b0xWoQPuZNJ0hFUl9oGeOrjIIjDjlEPAL8Rrfm4FJrZ6aE78H7O+jj3A6Lt5fQHzlMgADAoEfsTRHSvty6UbSlr2wcLk1th+8WMyXa8OQxD0v1gxCsKkNOGqRg4BZJ/t2VKsD57Zcl/lGCQFbnuOAS5sc2yMQcP+o2NwrJYtpRm+zyHSx08lJ1Xmyn4tt00Y/JuB+8d+0w5UTdZnDXYNABRm9ZhSYYb7Umiyb4TW5tGKpUboW085DR/m5ZOlmkbMu21Hr4TZuxWpo0dsn2O513UEhvcl4S8P84ecXK4uySfoiOLVATFHDsbwQpl29TqEIY6Xql5WebGu+D6xA+UjijYQAq2xmMYmXZcpgJPl79QF0w2yu31F6LAGOvIqAR9JsgkCAxEQ2UAh+kzaNhxXsay4FryhGC3anNgyB/vnTQ/UoA6PvODkP0V7GUqqH0a/Q2F2FC0PBPoZc3hbYk1tTX3+t0lkdceDtuSIDRVmoCAjWDjzrxjx4pxWAd2U6fEcu9JD+Lsf69A92sga7ry1F+ZTC+nwbUSJJ4SiJmyciVRrBH/KeUZo2nLbiCnUJ3UZ75tN2m/Hx+/10AkS61ZaPZD4NVN9NK/IolNskXhPybfRP7da3LACgvVJceFqgqEJqnfC1YSZ1ZsfgUIVn0xU5HZuZLon3h6DdGaZ4DDtNybPogSZpRdeAIcUnZbZeej7pONHqulOxtPOs02Rb+JirxewYY7mZ3kbH2ZwXGU0LggKg3SPGUveChDQ0a+rUAtPuYHmnz4mEyCDUt+rVXXdUY73/Vneydy6nWDNMDX5xWAKhIyBFitwX7dAQZcgGtjFtYeOz3CfLlCcXFHz5i+q6HS8WSlfkMchgrJWMu5HaM6q+hHEG1cHj7x18+rUoYUxhqKh9q2WX7JvyK65EE3B0RSDKHplh0FM0cLvKt/JizmZpnENE00JyDsGmD32tZlAhAuRata0KTFvwFr4nk/y97QRZ3NESfJxeyzJ3NsV9wV5mda3wY/8o5ziuXBCVfzc9CTG+7E07o48Gsg2cp2yNSfW1KSqQiSMTbnjpd72LbRhrd5IHt7le1MYpIwa8ln7n5GSrSMYKx2g0UPJbTTW4Yk46eXx9kkZYMcmakE/TutREReiGAlFa7l67AJfyx6RZwvDlpSClu6Ydbw8B3v3esQcjCoGhQTQTO33ZT/D2lFfYSYwvKHnoHy7vZVGkJ3E6w7DMtv2OHgptoqk2yHz+R/4qgVfVMk+EMqjIKkzTZTf8rZfp9c9khAlpprEGV39LyGiyVWu//k4/blHqUndk+x86qcDlE5wLUW6CpIy+P3BNaRKeNqZ+eTP0ZMip8oEfSsXL0wbO1JLbt6LGgRiCFVuIt5L3gnu44eGwv6Pim6mnT/N0IJYjrkf52VtX2MkTx08lqSugTFoCJrkQn6Gih/GCKWAyIeKNfxb7C9QYh0FCBuSvt3LQ1JAq78kYwQcdM/T3DqPMJBd4yMrp0z5ZNSdeW8sJ7uY6HxRn6pZqybkvKErRNpkbHK+rOwNy/fgAfEGigCvROyIQoYeP03Yp/3ZVs85Gsd41bB+weG6rOjfbvOshp+MaCFRE9vy5mUEP6YpVmbWIGytnM0EWLOJ6jelltxDR2Dg711pzjxgIo7oeNuN4UyjyeNlCdweTZ+p+Q8B7/878zzSqGDe97GXdI/2z+P6OZPqJO1hRp1xzyDeXfv5ITkN3S8hH7rdQmvZaSJ3n1D2UUfxb9Q6SHMd6BGoeLrmHW9hcYqOAJeuEYG4fr5heU1UH+5ZcVQAcOje9f6GYK5yARyWwWfwMjt9htBiJU09S3HcMRI4QzGdPwyOprCK4acEqunkNq0jKjn3U8444mBtcBmmzpmY2p27xxqMLTI4=,https://d.comenity.net/victoriassecret/
60,1,span,None,None,['buttons'],None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
61,1,span,None,None,None,None,FALSE,10,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
62,1,a,benefitsActionTrayApplyButton,None,['btn'],None,FALSE,11,Apply Now,0,None,None,None,None,https://d.comenity.net/victoriassecret/
63,1,a,publicCardBenefitsSlideoutContent-link,None,"['secondary-btn', 'open-edit-tray', 'publicCardBenefitsSlideoutContent-el']",None,FALSE,11,Card Benefits,0,None,None,None,None,https://d.comenity.net/victoriassecret/
64,1,section,None,None,"['border-content', 'login-form']",None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
65,1,form,signInForm,signInForm,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
66,1,input,None,signInForm,None,None,TRUE,9,,0,None,None,hidden,signInForm,https://d.comenity.net/victoriassecret/
67,1,label,userNameSignInV2_label_container,None,None,None,TRUE,10,"
			User Name
	       	",0,None,None,None,None,https://d.comenity.net/victoriassecret/
68,1,input,userNameSignInV2_input,userNameSignInV2_input,['noAutoComplete'],None,TRUE,10,,1,None,None,text,,https://d.comenity.net/victoriassecret/
69,1,span,userNameSignInV2_help_callout,None,['field-info'],None,TRUE,10,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
70,1,span,None,None,"['icon', 'close']",None,TRUE,11,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
71,1,span,userNameSignInV2_help_heading,None,['help-top'],None,TRUE,11,"
",0,None,None,None,None,https://d.comenity.net/victoriassecret/
72,1,span,userNameSignInV2_help_content,None,['help-content'],None,TRUE,11,"
",0,None,None,None,None,https://d.comenity.net/victoriassecret/
73,1,section,None,None,None,None,TRUE,10,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
74,1,span,userNameSignInV2_error,None,None,None,TRUE,11,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
75,1,label,passwordSignInV2_label_container,None,None,None,TRUE,10,"
			Password
	       	",0,None,None,None,None,https://d.comenity.net/victoriassecret/
76,1,input,passwordSignInV2_input,passwordSignInV2_input,"['passwordFieldsPadding', 'noAutoComplete']",None,TRUE,10,,2,None,None,password,,https://d.comenity.net/victoriassecret/
77,1,a,passwordSignInV2_show_link,None,['showMePasswordLink'],None,TRUE,10," 
						Show
					",0,None,None,None,None,https://d.comenity.net/victoriassecret/
78,1,span,passwordSignInV2_help_callout,None,['field-info'],None,TRUE,10,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
79,1,span,None,None,"['icon', 'close']",None,TRUE,11,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
80,1,span,passwordSignInV2_help_heading,None,['help-top'],None,TRUE,11,"
",0,None,None,None,None,https://d.comenity.net/victoriassecret/
81,1,span,passwordSignInV2_help_content,None,['help-content'],None,TRUE,11,"
",0,None,None,None,None,https://d.comenity.net/victoriassecret/
82,1,section,None,None,None,None,TRUE,10,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
83,1,span,passwordSignInV2_error,None,None,None,TRUE,11,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
84,1,section,signInActionBarContainer,None,['action-bar'],None,TRUE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
85,1,label,None,None,['inline-checkbox'],None,TRUE,12,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
86,1,input,rememberMeCheckboxSignIn,rememberMeCheckboxSignIn,['check-enable'],None,TRUE,13,,0,None,None,checkbox,None,https://d.comenity.net/victoriassecret/
87,1,span,None,None,None,None,TRUE,13,Remember Me,0,None,None,None,None,https://d.comenity.net/victoriassecret/
88,1,a,signInButton_submit,None,['btn'],None,TRUE,11,Sign In,3,None,None,None,None,https://d.comenity.net/victoriassecret/
89,1,a,None,None,None,None,TRUE,12,Forgot your user name or password?,0,None,None,None,None,https://d.comenity.net/victoriassecret/
90,1,a,None,None,None,None,TRUE,12,Register for Online Access,0,None,None,None,None,https://d.comenity.net/victoriassecret/
91,1,input,j_id1_javax.faces.ViewState_2,javax.faces.ViewState,None,None,TRUE,9,,0,None,None,hidden,Q2knkWKnY8zEs8l0BvCPXDfOlGJov0Or/PqEN14aVvTjcQqosECMs+QAvdIazVgWt1jFe+w6LS/pyh26ftdMsw7alP37BESNhYoBJRpo85V6cISQ4YRXg9ChLuihN0kgbMrH0HrXkJCqWkJOsFJQG6RwWdBnheJCTnyAdkFVFVLYlO0z57ZfqDre9NWflFIZwLbnBFBonK91cHtSzp8Jdo672HtMEOAtxd7Bls1khHIpBYN2E0pqOhg9iZjiHd4cwhfAMy/a4btClZqcY1/gQ3BQ9YrTISZbJoG6V1ZuxeG6kJ0gtvwnkursL2kfzyuWMT/8slHXf2sITlJaMmnJB1HR5phZB+CPoCRq02llyOmE+AyosOaZr9Gu8P+ZdSYbefAYUSBSTTDfqxVt9NzQm1KdueIgL+XKPgN9cbJH3Vq2x78BpBwBzkLUCNcpoZb8AZpTVa4D4jLKiSLFJXOGGyetVWn+mjI6zg1JEzzCPE0sEBp58fUPT3yySA8yVQNrhkRAjK6By7z2clfv8kB788Y5Gir0dxZPujoNgnlAUaeBGWCZuNMmNs+ughZPnCr7rIu2vwbeOvHghVLZ6pobSRdDIlkpaaWgeGA5JHD8rfgKTtlseC+Y0cW6IzSzcF9JlFRqMj0+8tAmG3sEheDlIFSMdJTYPgZqFo5L+ZjfbgqtMCT3f8uCNseJKFi+HF77Tgpf10GwyITjuX1d4z40RS2J89vI/3gfhloZp0AeOa/7F5PVpdb7Q7P6omLLB6XS5IhVLfrf52uaPOVN/4uXF4xwqTYXg8/1erL2OPs4Rw0yF2A9X/6G7pmVXFV3hc3Sgp9IvqhPERbeezwcGAshLZb/skzwD93q4nr+y7Dm9Jy5Y9SHanm4SEuXsTRxYUKlYxeVD2mmErM7BW60tUvuljD8YI/7mIJEiTIrBP3sXo2hGCbAKnmucBfaih7uVBXW/+HUMvVDBnznyp6+7K+/AToaITICrVQtHF9zO2bs96NHKChoJHXxOREsSYPGT2kGi/eYrNF0iF7/EK0hAFvH2pDctBx1C1S/KRfKu3KqfhYPgzf3AZAU0V5lNOq7iR5OhLTdS4LmdaPi2DzFrFBL8NkbO357TmKKVv32lDR1anUxq08xA2lVJ7OqdBgUCLnvBLJxXLgXLAvFSJzWnBUgvh1wFLOHNjGdatH2Pke9Pf8cNEa8TAURpp2YGXCf/2yfa0sK2WnJR0n7VX2ZifoxwusJAqSdY75bj8H+hz8fj/GF6ZqvSGus4Uju8rBxM3iJeDbTIcUlmv3z4y2nzCgQVhXUjeCKZUsM2UO4YRslBN1XYr/XtSH329mE4ppimfFRo/pbI2kpRDOYXjueXpCUxprqWszxzPgO8EzWqrG9kRrd0V0+WokRQAF70wcDiKronpXCjmnnSNZbnt2ROwBxcGNbYYIymdI6iIdkXqRjDbWu6+tr3520nNA3eS3ySOcQFec5J0olRZZ3WHAJ++meixsjkkD6SsNqCvWMhEzqzF3WlHTm/f30srOGmismMnDt2vhOOFz3FXUyVV4NgZQX4+RfXNWDB6vcbh8sQE3aOGjK3ka3XmUZWS+h84XgT3N5wgEx1UgIrylzBfvYD5yxcU2sXYOQf1CQ6Ac6K/eWnTw0UtGQggrl7R4+8B8ajTKcBRYSV2PyGHBBfDFVjTJ6QoTvogxLLZeR4UWSxllYE5IZ67ikxrz17LslV4TTFH4AGxnbIteEhc+qQR2ZVtGZPeqKnW30Zh1udqCor1gPcgy2865yXrLz6M8p68QlyNCLuVl/B6da1ZDWnR4uTwoe0qgl9axHCzR9ALVK31RGDOHk7NabobrZNGrwX6VVXL++OEGTZQE+G8w1qkSlwQgVu06mswUzHFtzVowgE+yVTe+Yadya8lk8IQsRcEcfTJU2FLa+N7/A9KopzqGyazmJrs2oN7G5E6jn3OMmkC9lu50PNaIfJ32DhyTMv9PZZ6QNOWYYsGA1MvDFyEaoGzxCogeHPYUd5KrHpbpk8roFFkQ=,https://d.comenity.net/victoriassecret/
92,1,section,None,None,"['banner', 'hide_mobile']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
93,1,a,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
94,1,section,None,None,"['banner', 'hide_tablet', 'hide_desktop', 'hide_large_desktop']",None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
95,1,a,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
96,1,section,None,None,[],None,FALSE,6,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
97,1,section,public_home_marketing_tiles,None,"['marketingSpots', 'tiles', 'iconTop']",None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
98,1,ul,None,None,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
99,1,li,marketingTileRewards,None,None,None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
100,1,li,marketingTileMobileAC,None,None,None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
101,1,li,marketingTileRegister,None,None,None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
102,1,span,alertBarPanel,None,None,None,FALSE,4,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
103,1,section,None,None,"['alert-bar', 'hide']",None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
104,1,ul,alertList,None,None,None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
105,1,span,None,None,None,None,FALSE,9,"
",0,None,None,None,None,https://d.comenity.net/victoriassecret/
106,1,a,alertBack,None,"['back', 'icon', 'inactive']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
107,1,a,alertForward,None,"['forward', 'icon']",None,FALSE,9,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
108,1,a,alertClose,None,"['close', 'icon']",None,FALSE,8,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
109,1,footer,clientFooterLinksAndText,None,None,None,FALSE,4,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
110,1,nav,None,None,None,None,FALSE,5,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
111,1,ul,None,None,None,None,FALSE,7,,0,None,None,None,None,https://d.comenity.net/victoriassecret/
112,1,li,None,None,None,None,FALSE,8,Privacy,0,None,None,None,None,https://d.comenity.net/victoriassecret/
113,1,a,LinkFooterPrivacy,None,None,None,FALSE,9,Privacy,0,None,None,None,None,https://d.comenity.net/victoriassecret/
114,1,li,None,None,None,None,FALSE,8,Security,0,None,None,None,None,https://d.comenity.net/victoriassecret/
115,1,a,LinkAccountCenterSecureFooterSecuritySec,None,None,None,FALSE,9,Security,0,None,None,None,None,https://d.comenity.net/victoriassecret/
116,1,li,None,None,None,None,FALSE,8,Help,0,None,None,None,None,https://d.comenity.net/victoriassecret/
117,1,a,LinkAccountCenterPublicFooterHelpSummary,None,None,None,FALSE,9,Help,0,None,None,None,None,https://d.comenity.net/victoriassecret/
118,1,li,shopClientFooter,None,None,None,FALSE,8,Shop Victoria's Secret,0,None,None,None,None,https://d.comenity.net/victoriassecret/
119,1,a,shopClientFooter_link,None,None,None,FALSE,9,Shop Victoria's Secret,0,None,None,None,None,https://d.comenity.net/victoriassecret/
120,1,span,None,None,['text'],None,FALSE,10,Shop Victoria's Secret,0,None,None,None,None,https://d.comenity.net/victoriassecret/
121,1,li,storeLocatorFooter,None,None,None,FALSE,8,Find a store,0,None,None,None,None,https://d.comenity.net/victoriassecret/
122,1,a,storeLocatorFooter_link,None,None,None,FALSE,9,Find a store,0,None,None,None,None,https://d.comenity.net/victoriassecret/
123,1,span,None,None,['text'],None,FALSE,10,Find a store,0,None,None,None,None,https://d.comenity.net/victoriassecret/
124,1,li,None,None,['hide'],None,FALSE,8,Show Alerts,0,None,None,None,None,https://d.comenity.net/victoriassecret/
125,1,a,showAlertsLink,None,['showAlerts'],None,FALSE,9,Show Alerts,0,None,None,None,None,https://d.comenity.net/victoriassecret/
